,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
881,123330,KR7123330003,제닉,KOSDAQ,우량기업부,27300,2,-2850,-9.45,32100,33900,27150,927956,27292075400,217544964000,7968680,KSQ
882,018310,KR7018310003,삼목에스폼,KOSDAQ,우량기업부,14790,1,620,4.38,14190,14870,14040,20291,294889580,217413000000,14700000,KSQ
883,304100,KR7304100001,솔트룩스,KOSDAQ,기술성장기업부,17100,1,50,0.29,17260,17260,16600,151276,2571915900,215354920500,12593855,KSQ
884,046970,KR7046970000,우리로,KOSDAQ,벤처기업부,4905,2,-145,-2.87,5100,5150,4760,473752,2326611232,214961620095,43824999,KSQ
885,354320,KR7354320004,알멕,KOSDAQ,기술성장기업부,33600,2,-50,-0.15,33700,34050,32450,62346,2063141525,214750401600,6391381,KSQ
886,064850,KR7064850001,에프앤가이드,KOSDAQ,벤처기업부,18810,1,480,2.62,18340,19140,18340,24442,461471455,214628344920,11410332,KSQ
887,115450,KR7115450009,HLB테라퓨틱스,KOSDAQ,중견기업부,2410,1,30,1.26,2385,2480,2320,214802,516423719,213478062690,88580109,KSQ
888,067390,KR7067390005,아스트,KOSDAQ,중견기업부,506,0,0,0.0,0,0,0,0,0,213105734974,421157579,KSQ
889,023760,KR7023760002,한국캐피탈,KOSDAQ,우량기업부,670,0,0,0.0,0,0,0,0,0,211458415920,315609576,KSQ
890,272110,KR7272110008,케이엔제이,KOSDAQ,우량기업부,26300,2,-1700,-6.07,27950,27950,25200,272003,7175572000,211067888500,8025395,KSQ
891,049630,KR7049630007,재영솔루텍,KOSDAQ,우량기업부,9030,4,2080,29.93,9030,9030,7800,2961427,25960105315,210987205170,23365139,KSQ
892,003555,KR7003551009,LG우,KOSPI,,70000,1,2100,3.09,67900,70400,67900,13337,927917650,210783930000,3011199,STK
893,035150,KR7035150002,백산,KOSPI,,10640,1,290,2.8,10460,10740,10390,23597,248035685,210364280560,19771079,STK
894,243840,KR7243840006,신흥에스이씨,KOSDAQ,우량기업부,5440,1,100,1.87,5470,5470,5210,139487,745468285,209756798400,38558235,KSQ
895,294570,KR7294570007,쿠콘,KOSDAQ,우량기업부,20750,2,-100,-0.48,21100,21400,20650,24961,521731475,209403439000,10091732,KSQ
896,353810,KR7353810005,이지바이오,KOSDAQ,우량기업부,6290,1,20,0.32,6220,6340,6160,102858,645037935,208085276800,33081920,KSQ
897,013120,KR7013120001,동원개발,KOSDAQ,우량기업부,2290,1,30,1.33,2260,2300,2235,57367,130117087,207950549000,90808100,KSQ
898,058970,KR7058970005,엠로,KOSDAQ,기술성장기업부,16800,1,730,4.54,16330,17040,16220,32400,539361560,207694939200,12362794,KSQ
899,094480,KR7094480001,갤럭시아머니트리,KOSDAQ,우량기업부,5290,1,60,1.15,5230,5400,5210,149932,793428360,207525843020,39229838,KSQ
900,416180,KR7416180008,신성에스티,KOSDAQ,벤처기업부,22950,1,1750,8.25,21600,23700,21000,50185,1129135550,207462905100,9039778,KSQ
901,03473K,KR703473K016,SK우,KOSPI,,365500,1,9500,2.67,360000,366000,355500,1337,483139500,206922342500,566135,STK
902,053690,KR7053690004,한미글로벌,KOSPI,,18880,2,-340,-1.77,19250,19650,18560,66992,1265125060,206878544000,10957550,STK
903,0082N0,KR70082N0008,카나프테라퓨틱스,KOSDAQ,기술성장기업부,15540,1,280,1.83,15280,15810,14850,33106,506008040,206691013200,13300580,KSQ
904,380540,KR7380540005,옵티코어,KOSDAQ,관리종목(소속부없음),8450,0,0,0.0,0,0,0,0,0,206658126350,24456583,KSQ
905,230240,KR7230240004,에치에프알,KOSDAQ,중견기업부,15510,2,-490,-3.06,16050,16100,15190,189002,2930795230,206422590000,13309000,KSQ
906,019010,KR7019010008,베뉴지,KOSDAQ,중견기업부,4275,1,245,6.08,4050,4295,4025,249994,1041657880,206055000000,48200000,KSQ
907,036190,KR7036190007,금화피에스시,KOSDAQ,우량기업부,34250,1,1050,3.16,33500,34350,33100,9526,323689550,205500000000,6000000,KSQ
908,001630,KR7001630003,종근당홀딩스,KOSPI,,41000,1,1100,2.76,40000,41000,39900,2984,120117975,205404301000,5009861,STK
909,264850,KR7264850009,이랜시스,KOSDAQ,중견기업부,6780,1,210,3.2,6630,6990,6510,2241125,15195795955,205397469360,30294612,KSQ
910,190510,KR7190510008,나무가,KOSDAQ,우량기업부,14530,1,420,2.98,14240,14670,14040,47421,681244545,204659656010,14085317,KSQ
911,054210,KR7054210000,이랜텍,KOSDAQ,우량기업부,8090,1,60,0.75,8060,8160,7840,139589,1112286620,204605888900,25291210,KSQ
912,095570,KR7095570008,AJ네트웍스,KOSPI,,4520,1,100,2.26,4435,4545,4435,74511,334258460,204542470680,45252759,STK
913,004980,KR7004980009,성신양회,KOSPI,,8330,1,150,1.83,8230,8330,8170,67806,560083025,204218888090,24516073,STK
914,034810,KR7034810002,해성산업,KOSDAQ,중견기업부,6460,1,360,5.9,6100,6700,6100,83837,536783900,204007781920,31580152,KSQ
915,100250,KR7100250000,진양홀딩스,KOSPI,,3185,1,200,6.7,3000,3205,3000,316938,986429843,203521500000,63900000,STK
916,088260,KR7088260005,이리츠코크렙,KOSPI,,3205,1,95,3.05,3110,3205,3110,52382,165555806,203009795950,63341590,STK
917,039570,KR7039570007,HDC랩스,KOSPI,,7800,1,170,2.23,7610,7800,7600,5552,42471545,202469287800,25957601,STK
918,004310,KR7004310009,현대약품,KOSPI,,6310,2,-180,-2.77,6480,6560,6260,568187,3618467255,201920000000,32000000,STK
919,382800,KR7382800001,지앤비에스 에코,KOSDAQ,우량기업부,6280,1,340,5.72,6150,6500,6000,2378039,14795044275,199898937480,31831041,KSQ
920,001130,KR7001130004,대한제분,KOSPI,,11800,1,90,0.77,11690,11800,11600,9092,106152150,199420000000,16900000,STK
921,067080,KR7067080002,대화제약,KOSDAQ,중견기업부,10700,2,-220,-2.01,10900,11040,10580,48971,526262170,199198155000,18616650,KSQ
922,128820,KR7128820008,대성산업,KOSPI,,4400,1,40,0.92,4335,4445,4260,139917,607303298,199036103200,45235478,STK
923,053210,KR7053210001,스카이라이프,KOSPI,,4185,1,10,0.24,4170,4190,4115,28594,118841372,198883566675,47522955,STK
924,007860,KR7007860000,서연,KOSPI,,8470,1,190,2.29,8280,8490,8280,26018,218985635,198874278680,23479844,STK
925,078150,KR7078150000,HB테크놀러지,KOSDAQ,우량기업부,2140,1,10,0.47,2135,2175,2080,518730,1104249004,198412060240,92715916,KSQ
926,394800,KR7394800007,쓰리빌리언,KOSDAQ,기술성장기업부,6230,2,-100,-1.58,6340,6480,5960,112496,698131825,198254505190,31822553,KSQ
927,084850,KR7084850007,아이티엠반도체,KOSDAQ,중견기업부,8730,2,-90,-1.02,8800,8820,8480,27890,240809615,198022013820,22682934,KSQ
928,0015G0,KR70015G0009,그린광학,KOSDAQ,기술성장기업부,16880,1,300,1.81,16620,17360,16310,60890,1022683480,197538892080,11702541,KSQ
929,052710,KR7052710001,아모텍,KOSDAQ,중견기업부,13420,2,-100,-0.74,13900,14020,12500,341838,4556716880,196100367320,14612546,KSQ
930,036560,KR7036560001,KZ정밀,KOSDAQ,우량기업부,12450,1,10,0.08,12500,12500,12250,5846,72337900,196087500000,15750000,KSQ
931,222040,KR7222040008,코스맥스엔비티,KOSDAQ,중견기업부,9500,2,-290,-2.96,9660,9710,9190,418650,3946759425,195966000000,20628000,KSQ
932,000140,KR7000140004,하이트진로홀딩스,KOSPI,,8440,1,240,2.93,8210,8440,8210,19138,159616095,195865096600,23206765,STK
933,049430,KR7049430002,코메론,KOSDAQ,우량기업부,21600,1,450,2.13,21700,22050,20850,59849,1288898325,195436800000,9048000,KSQ
934,388050,KR7388050007,지투파워,KOSDAQ,우량기업부,10440,1,10,0.1,10430,11450,10080,14153308,151677706160,195326522280,18709437,KSQ
935,042420,KR7042420000,네오위즈홀딩스,KOSDAQ,우량기업부,23950,1,100,0.42,23750,24100,23700,8518,203078450,195007677850,8142283,KSQ
936,377190,KR7377190004,디앤디플랫폼리츠,KOSPI,,2200,1,40,1.85,2160,2205,2140,238241,519430950,194480000000,88400000,STK
937,339770,KR7339770000,교촌에프앤비,KOSPI,,3875,1,40,1.04,3850,3905,3840,25498,98384832,193614685000,49965080,STK
938,308430,KR7308430008,셀비온,KOSDAQ,기술성장기업부,15000,1,260,1.76,15250,15420,14710,10431,155730775,193578765000,12905251,KSQ
939,138610,KR7138610001,나이벡,KOSDAQ,기술성장기업부,17000,2,-70,-0.41,17080,17430,16710,13861,235375330,193252481000,11367793,KSQ
940,013580,KR7013580006,계룡건설,KOSPI,,21600,1,650,3.1,21000,21600,20500,78106,1662245550,192907591200,8930907,STK
941,035510,KR7035510007,신세계 I&C,KOSPI,,13780,1,330,2.45,13450,13850,13450,59354,812091585,192656802000,13980900,STK
942,003547,KR7003542008,대신증권2우B,KOSPI,,20050,1,390,1.98,19670,20050,19660,17034,339224125,192613653300,9606666,STK
943,357550,KR7357550003,석경에이티,KOSDAQ,기술성장기업부,35300,1,100,0.28,35600,35600,34650,2083,72933050,192561500000,5455000,KSQ
944,102260,KR7102260007,동성케미컬,KOSPI,,3800,1,55,1.47,3770,3810,3725,105803,398033530,192544445800,50669591,STK
945,094820,KR7094820008,일진파워,KOSDAQ,우량기업부,12760,2,-310,-2.37,13310,13500,12580,181297,2342613565,192404326840,15078709,KSQ
946,033530,KR7033530007,SJG세종,KOSPI,,7100,1,10,0.14,7090,7190,7010,66385,471727655,192071322900,27052299,STK
947,214180,KR7214180002,헥토이노베이션,KOSDAQ,우량기업부,14770,2,-30,-0.2,14970,15150,14650,47099,698328340,191912030590,12993367,KSQ
948,270660,KR7270660004,에브리봇,KOSDAQ,벤처기업부,15120,1,160,1.07,15170,15430,14830,103838,1574513705,191881614960,12690583,KSQ
949,241590,KR7241590009,화승엔터프라이즈,KOSPI,,3165,1,40,1.28,3125,3165,3010,69288,214084353,191765058540,60589276,STK
950,005960,KR7005960000,동부건설,KOSPI,,8280,1,650,8.52,7790,8290,7710,159457,1285652730,189998369640,22946663,STK
951,053300,KR7053300000,한국정보인증,KOSDAQ,우량기업부,4670,1,55,1.19,4620,4725,4590,48439,225183180,189560418320,40591096,KSQ
952,220100,KR7220100002,퓨쳐켐,KOSDAQ,기술성장기업부,8440,2,-230,-2.65,8700,8870,8160,25595,219063005,189287424800,22427420,KSQ
953,066620,KR7066620006,국보디자인,KOSDAQ,우량기업부,25200,1,450,1.82,24750,25300,24550,6768,169116100,189000000000,7500000,KSQ
954,117580,KR7117580001,대성에너지,KOSPI,,6870,1,50,0.73,6820,6900,6780,41087,281342250,188925000000,27500000,STK
955,006805,KR7006801005,미래에셋증권우,KOSPI,,13420,2,-30,-0.22,13450,13560,13150,30822,411024240,188896565000,14075750,STK
956,016580,KR7016580003,환인제약,KOSPI,,10140,2,-30,-0.29,10160,10210,10040,42340,427811970,188604709800,18600070,STK
957,307180,KR7307180000,아이엘,KOSDAQ,벤처기업부,5100,1,70,1.39,5060,5220,4875,337121,1690126615,188269947600,36915676,KSQ
958,102460,KR7102460003,이연제약,KOSPI,,10110,1,30,0.3,10080,10280,10000,39295,396991140,187912659210,18586811,STK
959,012860,KR7012860003,모베이스전자,KOSDAQ,우량기업부,2565,2,-5,-0.19,2560,2685,2460,1011159,2586937069,187843817205,73233457,KSQ
960,138360,KR7138360003,앤로보틱스,KOSDAQ,벤처기업부,2135,1,163,8.27,1999,2460,1978,6645072,15036829376,187824349090,87973934,KSQ
961,176750,KR7176750008,듀켐바이오,KOSDAQ,기술성장기업부,6580,3,0,0.0,6530,6580,6330,17354,112331990,187455777600,28488720,KSQ
962,016790,KR7016790008,현대사료,KOSDAQ,관리종목(소속부없음),994,0,0,0.0,0,0,0,0,0,187340898626,188471729,KSQ
963,126600,KR7126600006,BGF에코머티리얼즈,KOSDAQ,우량기업부,2980,1,20,0.68,2960,3035,2920,33835,99689505,187045359020,62766899,KSQ
964,004560,KR7004560009,현대비앤지스틸,KOSPI,,12390,1,240,1.98,12150,12510,12100,43498,536428670,186826468290,15078811,STK
965,045390,KR7045390002,대아티아이,KOSDAQ,우량기업부,2645,1,55,2.12,2610,2685,2575,274469,718201135,186402082165,70473377,KSQ
966,213500,KR7213500002,한솔제지,KOSPI,,7830,1,190,2.49,7640,7830,7630,66484,514933500,186358510080,23800576,STK
967,064550,KR7064550007,바이오니아,KOSDAQ,중견기업부,7220,2,-90,-1.23,7360,7470,7170,47176,343620065,186350301020,25810291,KSQ
968,004380,KR7004380002,삼익THK,KOSPI,,8990,1,230,2.63,8870,8990,8730,37964,336678560,186093000000,20700000,STK
969,372170,KR7372170001,윤성에프앤씨,KOSDAQ,우량기업부,23300,4,5340,29.73,18250,23300,17840,211628,4558674285,185911818400,7979048,KSQ
970,402030,KR7402030001,코난테크놀로지,KOSDAQ,기술성장기업부,14850,1,280,1.92,15050,15380,14600,60986,914293660,185884696800,12517488,KSQ
971,204610,KR7204610000,티쓰리,KOSDAQ,벤처기업부,3345,1,55,1.67,3290,3355,3210,183568,607942264,185852280900,55561220,KSQ
972,041920,KR7041920000,메디아나,KOSDAQ,우량기업부,9920,2,-150,-1.49,9990,10200,9450,166604,1596514050,184494372160,18598223,KSQ
973,256840,KR7256840000,한국비엔씨,KOSDAQ,우량기업부,2690,3,0,0.0,2695,2760,2645,206793,554692067,183982243340,68394886,KSQ
974,003460,KR7003460003,유화증권,KOSPI,,3240,1,50,1.57,3210,3240,3190,32464,104413350,183715824600,56702415,STK
975,234080,KR7234080000,JW생명과학,KOSPI,,11570,1,130,1.14,11490,11610,11420,19275,221993370,183205789780,15834554,STK
976,143240,KR7143240000,사람인,KOSDAQ,우량기업부,17060,1,70,0.41,17000,17140,16850,6223,105771980,183100390860,10732731,KSQ
977,001780,KR7001780006,알루코,KOSPI,,1890,1,50,2.72,1862,1890,1823,249835,463611285,183008949480,96830132,STK
978,950140,KR8840110108,잉글우드랩,KOSDAQ,외국기업(소속부없음),9200,2,-470,-4.86,9670,9830,9170,86157,809016150,182784367200,19867866,KSQ
979,012210,KR7012210001,삼미금속,KOSDAQ,중견기업부,7920,2,-290,-3.53,8210,8480,7810,244813,1980637625,182568505680,23051579,KSQ
980,082800,KR7082800004,비보존 제약,KOSDAQ,중견기업부,2995,1,125,4.36,2880,3500,2870,336298,1029685630,181855399670,60719666,KSQ
981,002100,KR7002100006,경농,KOSPI,,9270,1,80,0.87,9190,9280,9130,26106,240472030,180974270250,19522575,STK
982,119830,KR7119830008,아이텍,KOSDAQ,중견기업부,6800,3,0,0.0,6840,7050,6530,245426,1657366900,180462044800,26538536,KSQ
983,489460,KR7489460006,바이오비쥬,KOSDAQ,벤처기업부,12210,2,-190,-1.53,12400,12510,11500,175062,2116555450,180137634270,14753287,KSQ
984,464080,KR7464080001,에스오에스랩,KOSDAQ,기술성장기업부,9970,1,70,0.71,9910,10390,9650,139798,1405462335,178932038650,17947045,KSQ
985,494120,KR7494120009,큐리오시스,KOSDAQ,기술성장기업부,11700,2,-180,-1.52,11880,12230,11390,111884,1318527285,178539238800,15259764,KSQ
986,003610,KR7003610003,방림,KOSPI,,5560,2,-10,-0.18,5590,5650,5470,173291,959463310,178535925680,32110778,STK
987,003220,KR7003220001,대원제약,KOSPI,,7960,2,-20,-0.25,8030,8040,7850,29637,233818505,178523560680,22427583,STK
988,487570,KR7487570004,HS효성,KOSPI,,47900,1,600,1.27,47250,47900,46600,3032,143193050,178471903300,3725927,STK
989,199820,KR7199820002,제일일렉트릭,KOSDAQ,우량기업부,7990,2,-150,-1.84,8250,8250,7800,190113,1512909690,177537800000,22220000,KSQ
990,002150,KR7002150001,도화엔지니어링,KOSPI,,5250,1,90,1.74,5270,5320,5160,32120,167752075,177030000000,33720000,STK
991,187870,KR7187870001,디바이스,KOSDAQ,우량기업부,12850,2,-50,-0.39,12900,14090,12460,204535,2703698195,176945271000,13770060,KSQ
992,199430,KR7199430000,케이엔알시스템,KOSDAQ,기술성장기업부,15800,2,-510,-3.13,16210,16730,15300,166030,2653453140,176913279400,11197043,KSQ
993,013890,KR7013890009,지누스,KOSPI,,8060,1,10,0.12,8140,8140,7920,13789,110348980,176722052780,21925813,STK
994,260870,KR7260870001,SK시그넷,KONEX,일반기업부,8150,3,0,0.0,8160,8160,8150,43982,358505360,176649188050,21674747,KNX
995,192440,KR7192440006,슈피겐코리아,KOSDAQ,우량기업부,28400,2,-650,-2.24,29050,29200,28400,8169,233244200,176544709200,6216363,KSQ
996,001080,KR7001080001,만호제강,KOSPI,,4245,1,210,5.2,4035,4690,3975,205025,870832332,176167500000,41500000,STK
997,016450,KR7016450009,한세예스24홀딩스,KOSPI,,4400,1,105,2.44,4295,4400,4270,15409,66762920,176000000000,40000000,STK
998,010580,KR7010580009,에스엠벡셀,KOSPI,,1581,1,14,0.89,1567,1590,1533,50551,79184429,175889032560,111251760,STK
999,108380,KR7108380007,대양전기공업,KOSDAQ,우량기업부,18380,1,310,1.72,18320,18630,17900,28323,517172770,175847580540,9567333,KSQ
1000,475040,KR7475040002,스트라드비젼,KOSDAQ,기술성장기업부,3290,1,10,0.3,3320,3410,3220,762188,2520620548,175209404020,53255138,KSQ
1001,126730,KR7126730001,코칩,KOSDAQ,벤처기업부,19970,2,-480,-2.35,21100,21250,19460,482352,9799357235,175139416220,8770126,KSQ
1002,119610,KR7119610004,인터로조,KOSDAQ,우량기업부,15250,2,-40,-0.26,15290,15360,15120,35584,541182485,174059641750,11413747,KSQ
1003,000300,KR7000300004,DH오토넥스,KOSPI,,4200,0,0,0.0,0,0,0,0,0,174035631000,41437055,STK
1004,080160,KR7080160005,모두투어,KOSDAQ,우량기업부,9200,1,90,0.99,9100,9300,8950,26886,246620450,173880000000,18900000,KSQ
1005,016880,KR7016880007,웅진,KOSPI,,2175,1,55,2.59,2120,2185,2080,123542,265532775,173841399000,79927080,STK
1006,179290,KR7179290002,엠아이텍,KOSDAQ,우량기업부,5370,1,180,3.47,5190,5450,5170,126823,682884285,173803690860,32365678,KSQ
1007,293780,KR7293780003,압타바이오,KOSDAQ,기술성장기업부,6180,1,120,1.98,6290,6300,5990,39128,240508820,173617242900,28093405,KSQ
1008,093190,KR7093190007,빅솔론,KOSDAQ,우량기업부,9020,2,-230,-2.49,9200,9200,8810,45387,406229700,173534923100,19238905,KSQ
1009,092130,KR7092130004,이크레더블,KOSDAQ,중견기업부,14380,2,-90,-0.62,14470,14500,14290,3546,51005485,173186968000,12043600,KSQ
1010,086820,KR7086820008,바이오솔루션,KOSDAQ,기술성장기업부,6670,1,660,10.98,6030,7190,6030,356474,2397225640,172913646950,25924085,KSQ
1011,036170,KR7036170009,에이치엠넥스,KOSDAQ,중견기업부,2815,2,-5,-0.18,2845,2885,2705,285973,792327766,172744237190,61365626,KSQ
1012,000390,KR7000390005,SP삼화,KOSPI,,6310,1,180,2.94,6130,6440,6120,126398,790240900,171653889390,27203469,STK
1013,101530,KR7101530004,해태제과식품,KOSPI,,5880,1,190,3.34,5690,6560,5670,1595761,9753404925,171206913360,29116822,STK
1014,083930,KR7083930008,아바코,KOSDAQ,우량기업부,11650,1,270,2.37,11440,11670,11370,61128,705509675,170989950850,14677249,KSQ
1015,051370,KR7051370005,인터플렉스,KOSDAQ,우량기업부,7320,1,30,0.41,7330,7420,7200,47468,345027110,170757095040,23327472,KSQ
1016,002170,KR7002170009,SYTS,KOSPI,,56800,1,400,0.71,56900,56900,56100,422,23813400,170400000000,3000000,STK
1017,046120,KR7046120002,오르비텍,KOSDAQ,중견기업부,5010,2,-190,-3.65,5310,5310,4970,363884,1849828085,169615719330,33855433,KSQ
1018,014710,KR7014710008,사조씨푸드,KOSPI,,9780,1,460,4.94,9280,9800,8890,39292,368064870,168397350540,17218543,STK
1019,015230,KR7015230006,대창단조,KOSPI,,6200,1,380,6.53,5840,6640,5840,541508,3363378495,168290444000,27143620,STK
1020,143160,KR7143160000,아이디스,KOSDAQ,우량기업부,15700,1,220,1.42,15490,15740,15480,6055,94653980,168247323000,10716390,KSQ
1021,009470,KR7009470006,삼화전기,KOSPI,,25350,2,-200,-0.78,25700,26000,24700,61824,1567863350,167660337000,6613820,STK
1022,126700,KR7126700004,하이비젼시스템,KOSDAQ,우량기업부,11200,1,340,3.13,11080,11210,9960,108204,1157359800,167351654400,14942112,KSQ
1023,245620,KR7245620000,EDGC,KOSDAQ,관리종목(소속부없음),741,0,0,0.0,0,0,0,0,0,167118555474,225531114,KSQ
1024,097955,KR7097951008,CJ제일제당 우,KOSPI,,125800,1,2900,2.36,122900,126200,122900,2796,349259600,166991071400,1327433,STK
1025,001045,KR7001041003,CJ우,KOSPI,,73800,1,300,0.41,73000,73900,72600,1479,108337900,166804457400,2260223,STK
1026,189330,KR7189330004,씨이랩,KOSDAQ,기술성장기업부,17770,1,160,0.91,17570,17920,16800,484138,8434521165,166723186680,9382284,KSQ
1027,212560,KR7212560007,네오오토,KOSDAQ,우량기업부,12330,1,2070,20.18,10540,13050,10520,3608812,44588658260,166286670840,13486348,KSQ
1028,234690,KR7234690006,녹십자웰빙,KOSDAQ,우량기업부,9250,2,-10,-0.11,9300,9310,9020,73633,671738200,166160432500,17963290,KSQ
